thisRow.t,notes,instructions.started,text.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,slider_1.started,slider_1.stopped,c1.stopped,slider_1.response,slider_1.rt,trial1.started,sound_18.started,key_resp_43.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,key_resp_43.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,sound_19.started,key_resp.started,target.started,target.stopped,target2.started,target2.stopped,target3.started,target3.stopped,key_resp.stopped,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,sound_20.started,key_resp_44.started,target_12.started,target_12.stopped,target2_12.started,target2_12.stopped,target3_12.started,target3_12.stopped,key_resp_44.stopped,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,sound_21.started,key_resp_45.started,target_13.started,target_13.stopped,target2_13.started,target2_13.stopped,target3_13.started,target3_13.stopped,key_resp_45.stopped,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,sound_23.started,key_resp_47.started,target_15.started,target_15.stopped,target2_15.started,target2_15.stopped,target3_15.started,target3_15.stopped,key_resp_47.stopped,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,sound_22.started,key_resp_46.started,target_14.started,target_14.stopped,target2_14.started,target2_14.stopped,target3_14.started,target3_14.stopped,key_resp_46.stopped,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,sound_24.started,key_resp_48.started,target_16.started,target_16.stopped,target2_16.started,target2_16.stopped,target3_16.started,target3_16.stopped,key_resp_48.stopped,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,sound_25.started,key_resp_49.started,target_17.started,target_17.stopped,target2_17.started,target2_17.stopped,target3_17.started,target3_17.stopped,key_resp_49.stopped,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,sound_26.started,key_resp_50.started,target_18.started,target_18.stopped,target2_18.started,target2_18.stopped,target3_18.started,target3_18.stopped,key_resp_50.stopped,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,sound_27.started,key_resp_51.started,target_19.started,target_19.stopped,target2_19.started,target2_19.stopped,target3_19.started,target3_19.stopped,key_resp_51.stopped,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.1363137000007555,0.1535108000098262,3.025670300005004,['y'],[2.8613358000002336],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,3.026325100014219,3.0394021999964025,13.304682600020897,y,10.254133900016313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,13.304750800016336,13.319861600000877,34.470896100014215,y,21.13738500000909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,34.470954599994,36.48577570001362,38.4858499999973,42.48554520000471,44.48579130001599,48.48567150000599,50.48550520002027,54.485384200001135,56.48552230000496,60.48531370001729,62.48529630000121,64.46957600000314,"['right', 'right', 'left']","[16.224988400004804, 22.442164700012654, 26.529098500002874]","[None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,79.47420290001901,81.48503529999289,83.48518449999392,87.48493629999575,89.48484879999887,93.48491699999431,95.48481019999599,99.48469000001205,101.48476099999971,105.48475750000216,107.48485320000327,109.46882599999662,"['left', 'right', 'right', 'right', 'left']","[2.851815700007137, 8.767755600012606, 15.875075599993579, 20.617945500009228, 26.852789600001415]","[None, None, None, None, None]",64.48398980000638,64.5832020000089,79.53619499999331,79.4741791000124,8.0,13.714373599999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.48395230001188,109.51864260001457,,124.48862160000135,9.0,7.112716099974932,124.48865270000533,0.33001340000191703,124.81616690001101,126.4841649000009,128.484142900008,132.48421039999812,134.48406499999692,138.48418390000006,140.48412540002028,244.53377280000132,244.483512900013,"['space', 'right', 'right', 'right', 'left', 'right', 'right', 'left', 'right', 'right', 'right', 'space', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'right', 'left']","[-6.553432200016687, 2.6204729999881238, 8.636702099989634, 14.247735499986447, 20.310167599993292, 26.509409299993422, 32.322835300001316, 38.680618399987, 44.3343144999817, 50.50180209998507, 56.614975300006336, 62.66989130000002, 68.79341600000043, 74.42012819999945, 80.42854019999504, 86.45863169999211, 92.58238399997936, 98.60338640000555, 104.67531649998273, 110.79788329999428, 116.82528069999535]","[0.06124550002277829, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.49463100000867,244.53377280000132,259.8012190000154,259.4836304000055,7.0,5.8213443999993615,,,,,,,,,,,,,,,259.48365740000736,0.31457590000354685,259.8012190000154,261.49862319999374,263.4988110999984,267.4985644000117,269.49853450001683,273.49829720001435,275.4984904000012,379.5545789000171,379.48144530001446,"['right', 'right', 'right', 'left', 'right', 'space', 'left', 'space', 'right', 'right', 'space', 'space', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'left', 'right']","[2.5521287000156008, 8.48127860002569, 8.853706200025044, 14.65843800001312, 20.538580000022193, 26.908101700013503, 33.04348580000806, 39.998804600007134, 45.9351443000196, 51.481944800005294, 56.73369520000415, 62.97947360001854, 68.58163860000786, 74.66677140002139, 80.47593900002539, 86.72027740001795, 92.35357480001403, 98.6960354000039, 104.97233200000483, 110.39700660001836, 116.36877760000061]","[None, 0.01307519999681972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.50461709999945,379.5545789000171,394.8341856000188,394.4960224000097,8.0,5.962716799986083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.496054999996,394.8468162600213,394.8341856000188,396.496330199996,398.4961387999938,402.49631539999973,404.49606020000647,408.4961975000042,410.49614170001587,514.5632427000091,514.4957245000114,"['right', 'right', 'left', 'space', 'right', 'left', 'left', 'right', 'right', 'left', 'right', 'space', 'right', 'right', 'right', 'left', 'right', 'right', 'left', 'left']","[2.497262100019725, 8.50315450000926, 14.366931900003692, 20.44746870000381, 26.295568500005174, 32.48989050000091, 38.67760660001659, 44.511854700016556, 50.4076787000231, 56.89490450001904, 62.33580160001293, 68.68796590002603, 74.49238020001212, 80.33689410000807, 86.76050910001504, 92.28708130001905, 98.8783024000004, 104.60273550002603, 110.34050550000393, 116.37674980002339]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5147356000089,514.5632427000091,529.8902463999984,529.5148792999971,9.0,5.567769399989629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5149272000126,529.895816479993,529.8902463999984,531.527482000005,533.5272827000008,537.5273993000155,539.5271671999944,543.527069600008,545.5270239000092,649.5662285000144,649.509859200014,"['left', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'right', 'left', 'right', 'left', 'left', 'space', 'right', 'right', 'left', 'right', 'space']","[3.007616099988809, 8.532293199998094, 14.436742399993818, 20.372722799977055, 26.639989699993748, 32.38820339998347, 38.88047499998356, 44.29140600000392, 51.53600510000251, 56.42143279997981, 62.66857569999411, 68.51446879998548, 74.49165549999452, 80.30405979999341, 86.78239499998745, 92.57388409998384, 98.29782690000138, 98.6141991999757, 104.27975059999153, 110.66917909999029, 117.02903299999889]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5236099000031,649.5662285000144,664.8131801999989,664.5161936999939,6.0,4.778151100006653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.5162261000078,664.8172569800169,664.8131801999989,666.5250203000032,668.5250151999935,672.5249318999995,674.5249408000091,678.5246903999941,680.524705799995,784.5692848000035,784.5074880000029,"['left', 'right', 'right', 'left', 'left', 'right', 'left', 'space', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'right', 'left', 'space', 'left', 'right']","[3.0362387000059243, 8.771925000008196, 14.859234700008528, 20.449842300004093, 26.60368390000076, 33.47167289999197, 39.377164700010326, 44.71639009998762, 51.02805230001104, 56.949849199998425, 62.566228899988346, 68.61941949999891, 74.87189380000927, 80.87829210000928, 86.37933689999045, 92.76498599999468, 99.52015560001018, 105.12595950000104, 110.74225559999468, 116.49548149999464]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D08,001,2024-04-10_17h59.31.837,final_final_task,2023.2.2,59.92800250071761,2024-04-10 18h00.02.169131 +0530,
