ID,Confidence ,Confidence rt,Trial,Trial response ,Trial rt
2023.2.2,8,8.8584944,T1,"['space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'space', 'left', 'space', 'right', 'space', 'left', 'right', 'space', 'left', 'right', 'left', 'right']","[4.037701100023696, 8.399284700019052, 14.192568000027677, 20.403481900022598, 26.422051500005182, 32.57535180001287, 38.308842500002356, 44.2281992000062, 51.246097800001735, 56.242139500012854, 62.47767220000969, 68.4469836000062, 74.66093030001502, 80.60391090001212, 86.29681470000651, 92.68620860000374, 98.15272220000043, 104.38983130000997, 110.34545100000105, 116.33040720000281]"
2023.2.2,7,4.9273081,T2,"['space', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'right', 'right', 'space', 'left', 'space', 'left', 'left', 'right', 'left', 'right', 'right', 'left']","[2.810871200024849, 9.055968000000576, 14.281064200011315, 20.43949060002342, 26.593284300004598, 32.30980320001254, 38.43552970001474, 44.684638400009135, 50.584042600006796, 56.45849230000749, 62.44134990000748, 68.2798759000143, 74.62965170000098, 80.30211540000164, 86.43606340000406, 92.50496590000694, 98.35128270002315, 104.33854270001757, 110.34477400002652, 116.41404300002614]"
2023.2.2,8,4.2997068,T3,"['space', 'space', 'right', 'right', 'left', 'right', 'right', 'left', 'space', 'right', 'space', 'space', 'space', 'left', 'space', 'right', 'left', 'left', 'right', 'right']","[2.638193599996157, 8.614897599996766, 14.366812899999786, 20.466000399988843, 26.215240799996536, 32.26680279997527, 38.33092929999111, 44.74482709998847, 50.84209149997332, 56.265897499979474, 62.61894669997855, 69.40570779997506, 74.23561849998077, 80.17238409997663, 86.7730956999876, 92.64656289998675, 98.64773389999755, 104.23582419997547, 110.40664219998871, 116.58159479999449]"
2023.2.2,9,4.0968757,T4,"['space', 'left', 'left', 'left', 'right', 'left', 'right', 'space', 'left', 'left', 'left', 'right', 'space', 'right', 'right', 'space', 'left', 'right', 'left', 'right']","[2.5327435999934096, 8.259816400008276, 14.199564500013366, 20.530024400010007, 26.354521000001114, 32.20319380000001, 38.26641569999629, 44.4489431999973, 50.37830949999625, 56.255961999995634, 62.168728999997256, 68.46214529999997, 74.25554750001174, 80.20240830001421, 86.33731480001006, 92.34344329999294, 98.2873041999992, 104.21365089999745, 110.1943736000103, 116.36069659999339]"
2023.2.2,9,2.9581521,T5,"['space', 'space', 'left', 'right', 'right', 'right', 'left', 'right', 'right', 'right', 'left', 'right', 'left', 'space', 'space', 'left', 'left', 'right', 'space', 'space', 'left']","[2.618511899985606, 8.300197799981106, 14.363175099977525, 19.841207299992675, 21.76793559998623, 26.312829199974658, 32.33073199997307, 38.432672800001455, 44.29561889998149, 50.312940899981186, 56.22607879998395, 62.3391971999954, 68.1688258999784, 75.12195169998449, 80.2656342999835, 86.30345429998124, 92.33238479998545, 98.47092339998926, 104.43787579998025, 110.8851223999809, 116.31211339999572]"
2023.2.2,7,3.0510553,T6,"['space', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'right', 'right', 'space', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space']","[2.4449068999965675, 8.203114699979778, 14.24935070000356, 20.177562800003216, 26.216290299984394, 32.190328900003806, 38.36956459999783, 44.08708420000039, 50.20135119999759, 56.1531783999817, 62.74929219999467, 69.10705109999981, 74.15145229999325, 80.32186359999469, 86.61891439999454, 93.06801960000303, 98.29437990000588, 104.43952009998611, 110.17485969999689, 116.39334929999313]"
2023.2.2,7,4.1549243,T7,"['left', 'right', 'left', 'right', 'space', 'left', 'space', 'left', 'left', 'left', 'space', 'right', 'left', 'right', 'right', 'left', 'left', 'space', 'space', 'left', 'right']","[2.9431605999998283, 8.180272899975535, 14.125956899981247, 20.166737099993043, 26.266810299974168, 32.19596109999111, 38.50275590000092, 44.13273899999331, 50.05049789999612, 55.995972099975916, 62.16180869998061, 68.24002019999898, 74.2844783999899, 80.28798249998363, 86.29167529998813, 92.35281789998407, 92.38324259998626, 99.09052899997914, 104.80093709999346, 110.08336169997347, 116.36508459999459]"
2023.2.2,9,3.6627551,T8,"['space', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'space', 'left', 'space', 'space', 'space', 'left', 'right', 'right', 'left', 'left']","[2.609293199988315, 8.55227789998753, 14.636817999999039, 20.40022039998439, 26.469503799977247, 32.28661049998482, 38.20756260000053, 44.19621249998454, 50.31889450000017, 56.176218999986304, 62.894631000002846, 68.91485380000086, 74.18128359998809, 81.01335789999575, 86.5037698999804, 92.20925829999032, 98.31147190000047, 104.34132769997814, 110.21092599999974, 116.21486459998414]"
2023.2.2,8,3.1919273,T9,"['space', 'right', 'right', 'left', 'right', 'left', 'space', 'right', 'right', 'right', 'left', 'right', 'space', 'left', 'space', 'right', 'left', 'right', 'left']","[2.89603740000166, 14.308711399993626, 20.23021060001338, 26.397874799993588, 32.246202200010885, 38.10428669999237, 44.34887980000349, 50.372804700018605, 56.25911539999652, 62.38641040000948, 68.1989031000121, 74.22506260001683, 80.7635983999935, 86.47786559999804, 92.39432960000704, 98.3464312000142, 104.89163840000401, 110.25894659999176, 116.50082730001304]"
2023.2.2,7,4.1296337,T10,"['space', 'space', 'right', 'space', 'space', 'right', 'space', 'left', 'left', 'right', 'left', 'right', 'space', 'space', 'right', 'right', 'left', 'space', 'space', 'left']","[2.551711099979002, 9.11113249999471, 14.333863599982578, 20.6861271999951, 26.832642499997746, 32.39040809997823, 38.71351059997687, 44.249355599982664, 50.280893199989805, 56.401851200003875, 62.56291159999091, 68.51114419999067, 74.90211510000518, 80.63360139998258, 86.27925930000492, 92.40353029998369, 98.22691869997652, 104.21826399999554, 110.96796650000033, 116.39596599998185]"
