thisRow.t,notes,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,c1.stopped,slider_1.response,slider_1.rt,trial1.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.12182509999911417,4.727487199999814,['y'],[4.478958499999862],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,4.728547499998967,4.753961299998991,23.731269999998403,y,18.965901499999745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,23.731328399999256,23.746162999999797,35.53009799999927,y,11.767825299999458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,35.530140400000164,37.545017200000075,39.54475850000017,43.54466239999965,45.544546099999934,49.5442837999999,51.54423249999854,55.54408969999895,57.544000799998685,61.54359139999906,63.54343349999908,65.52811119999933,"['left', 'left', 'right', 'left', 'right']","[6.870655499998975, 9.331505799998922, 14.302144799999951, 20.431740099998933, 26.349249699998836]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,80.55576969999856,82.5590734999987,84.55936279999878,88.55941439999879,90.55950249999842,94.55872239999917,96.5590435999984,100.5585876999994,102.55823409999903,106.55764899999849,108.55806139999913,110.5424570999985,"['left', 'left', 'right', 'left', 'right']","[3.186035800001264, 9.434685500000342, 14.307393000000957, 20.516095099999802, 26.43694610000057]","[None, None, None, None, None]",65.54947720000018,80.55552819999866,10.0,10.376089600000341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57334739999897,125.56956189999983,10.0,4.482797200000277,125.5696259999986,127.57312909999928,129.57303089999914,133.57291709999845,135.57285369999954,139.5724907999993,141.57242919999953,245.5677846999988,"['space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'space', 'space', 'right', 'space', 'left', 'right', 'right', 'left', 'right', 'left', 'right']","[2.7302935000006983, 8.13986610000029, 14.154213900001196, 20.333485700000892, 26.38071140000102, 32.2280267999995, 38.42963899999995, 44.42373989999942, 50.48752720000084, 57.15262790000088, 63.483346600000004, 68.28142500000104, 75.00633899999957, 80.38218249999954, 86.20173880000038, 92.44093919999978, 98.30143029999999, 104.5758523000004, 110.3430440000011, 116.51253350000115]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.5834247999992,260.5782924999985,10.0,2.5402943000008236,,,,,,,,,,,,260.57831929999884,380.5763010999999,"['space', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'right', 'space', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'left']","[2.520100100000491, 8.149209400000473, 14.663827100001072, 20.363447200001247, 26.3651590999998, 32.3361917000002, 38.33810869999979, 44.44473950000065, 52.073573400000896, 57.77599720000035, 62.15236550000009, 68.24067790000117, 74.4098666000009, 80.2668579000001, 86.36785140000029, 92.4058096000008, 98.20543630000066, 104.39434710000023, 110.3885124999997, 116.30039080000097]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.59086919999936,395.585035099999,8.0,3.778231999998752,,,,,,,,,,,,,,,,,395.5850615999989,515.5687131999985,"['space', 'left', 'right', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'space', 'space', 'left', 'left', 'right', 'space']","[2.219463800000085, 8.459945900000093, 14.612980099998822, 20.248899599999277, 26.789852300000348, 32.23819689999982, 38.95250689999921, 44.458160599999246, 50.44311409999864, 56.273564400000396, 62.17994179999914, 68.22924609999973, 74.3385715000004, 80.57082639999862, 86.52316239999891, 92.83349559999988, 98.16825099999915, 104.76755819999926, 110.19540769999912, 117.47434729999986]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5908982000001,530.590208399999,9.0,2.8583240999996633,,,,,,,,,,,,,,,,,,,,,,530.5902375999995,650.577928499999,"['space', 'space', 'left', 'left', 'left', 'right', 'left', 'right', 'space', 'left', 'left', 'left', 'right', 'left', 'right', 'right', 'space', 'left', 'right', 'left', 'right']","[1.629773299999215, 2.4108102999998664, 8.078437699999995, 14.065423199999714, 20.263069299999188, 26.062099799999487, 32.08675369999946, 38.32849199999873, 44.11654009999984, 50.06228639999972, 56.161496999999144, 62.24333429999933, 68.36664479999854, 73.9995932999991, 80.19777769999928, 86.1676325999997, 92.34209199999896, 98.18862749999971, 104.16923789999964, 110.66549269999996, 116.05236359999981]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6007591999987,665.5957944000002,7.0,5.41466169999876,,,,,,,,,,,,,,,,,,,,,,,,,,,665.5958233000001,785.5870663999995,"['left', 'left', 'left', 'left', 'left', 'right', 'right', 'right', 'right', 'left', 'left', 'right', 'right', 'space', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'left', 'right', 'space', 'right', 'left']","[3.844538499999544, 6.596503099999609, 8.739833199999339, 13.08918789999916, 14.643655099998796, 20.14562939999996, 21.063652299999376, 26.01734409999881, 26.706779399999505, 32.05651519999992, 32.519309299999804, 38.17640409999876, 38.55873849999989, 44.988528799998676, 50.0766265000002, 56.04811789999985, 62.260736899999756, 68.10548930000004, 74.11756499999865, 80.05123739999908, 86.10050090000004, 92.0953112999996, 98.23780639999859, 104.15231049999966, 110.07137359999979, 116.09537189999901]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,D07,001,2024-04-10_17h31.59.227,final_final_task,2023.2.3,60.03244153120417,2024-04-10 17h32.53.297871 +0530,
