thisRow.t,notes,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,c1.stopped,slider_1.response,slider_1.rt,trial1.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004203200000119978,4.646959399999105,['y'],[4.6250194999993255],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,4.647040600000764,4.662490799999432,19.18055060000006,y,14.516394299998865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,19.18060289999994,19.19554860000062,24.43008750000081,y,5.232742300000609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,24.430145399999674,26.444431399999303,28.44427060000089,32.44399599999997,34.4439098999992,38.44362899999942,40.44363159999921,44.44335780000074,46.44324790000064,50.44285200000013,52.44298270000036,54.42728700000043,"['right', 'space', 'left', 'right', 'left', 'right']","[1.8743470000008529, 3.4813462999991316, 8.427296500000011, 14.509428199999093, 20.740529500000775, 27.37674320000042]","[None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,69.4455909999997,71.45854560000043,73.45838609999919,77.45787960000052,79.45798850000028,83.4578134000003,85.45761560000028,89.45726439999999,91.45739990000038,95.45767030000025,97.45708419999937,99.44133610000063,"['space', 'left', 'right', 'left', 'right']","[1.74515109999993, 8.680815899999288, 14.464623300000312, 20.414761699999872, 26.45334509999884]","[None, None, None, None, None]",54.44296729999951,69.44556299999931,5.0,13.673034699999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46237739999924,114.4661412000005,7.0,8.288830600000438,114.46616220000033,116.4726025,118.4723199,122.47211070000048,124.47289239999918,128.47185200000058,130.47166730000026,234.45034490000035,"['space', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'left', 'left', 'right', 'right', 'right', 'left', 'right', 'right', 'left', 'space', 'left', 'right']","[3.883296699999846, 8.245327800001178, 14.321976000001087, 20.010598000000755, 26.114224500001, 32.54187140000067, 38.19145430000026, 44.15983969999979, 50.33490340000026, 56.141222899999775, 62.50119740000082, 68.91314560000137, 75.49022990000049, 80.00486749999982, 86.69575740000073, 92.39692020000075, 98.40439570000126, 105.9716096000011, 110.30816770000092, 116.14814490000026]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.46351069999946,249.45338339999944,7.0,14.112263200000598,,,,,,,,,,,,249.4534093000002,369.4442526999992,"['space', 'space', 'right', 'left', 'right', 'right', 'space', 'right', 'right', 'right', 'space', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'left']","[3.795882000000347, 8.924796600000263, 14.03360369999973, 20.157705700001316, 25.966802900000403, 31.970219000000725, 38.707333300000755, 44.154697199999646, 50.16994440000053, 56.29281140000057, 63.15993560000061, 68.18011389999992, 74.45946980000008, 80.18523389999973, 86.3677762999996, 92.19523000000117, 98.07900320000044, 104.30010500000026, 110.14644829999997, 116.40398770000138]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.46434600000066,384.46683400000074,8.0,12.421060900000157,,,,,,,,,,,,,,,,,384.46685980000075,504.45176209999954,"['space', 'left', 'space', 'right', 'left', 'right', 'space', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'space', 'right', 'right']","[2.563905499999237, 8.454951899999287, 14.853026999999202, 20.332869500000015, 26.23605580000003, 32.982345299999, 38.82078399999955, 44.4501108000004, 50.45757769999909, 56.670081799999025, 63.26839879999898, 68.48325349999868, 74.29166619999887, 80.31875649999893, 86.06526499999927, 92.30273409999973, 98.38597909999953, 105.25690679999934, 110.32862279999972, 116.5056482]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4739121999992,519.4753932000003,None,None,,,,,,,,,,,,,,,,,,,,,,519.4754198999999,639.4605687999992,"['space', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'left', 'left', 'right', 'left', 'right', 'right', 'right', 'left', 'left', 'right', 'left', 'right']","[2.7797649999993155, 8.356098100000963, 14.265522800000326, 20.47479369999928, 26.400981200000388, 32.35397720000037, 38.508581899999626, 44.60590450000018, 50.40872880000097, 56.32816970000022, 62.13404240000091, 68.27379690000089, 74.50149460000102, 80.39026120000017, 85.60389919999943, 86.75369350000074, 92.83850480000001, 98.6261312000006, 104.6514103999998, 110.33842200000072, 116.43847909999931]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.4840304000008,654.4842217000005,7.0,7.9168401999995694,,,,,,,,,,,,,,,,,,,,,,,,,,,654.4842585999995,774.4695269000003,"['space', 'space', 'left', 'right', 'right', 'left', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'left', 'right', 'space', 'right', 'left']","[2.8261829000002763, 8.518534800001362, 14.78534110000146, 21.020433000001503, 26.230525300001318, 32.43038230000093, 38.1532229000004, 44.057754400000704, 50.40056030000051, 56.30987020000066, 62.84671380000145, 68.12324780000017, 74.84858400000121, 80.43950089999998, 86.3674514000013, 92.4105578000017, 98.64475360000142, 104.8397416000007, 110.06539670000166, 116.173874600001]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,D03,001,2024-04-10_16h09.30.676,final_final_task,2023.2.3,60.06009613203935,2024-04-10 16h09.55.549706 +0530,
