thisRow.t,notes,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,c1.stopped,slider_1.response,slider_1.rt,trial1.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020104600000195205,3.72869270000956,['y'],[3.678375799994683],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,3.7290117999946233,3.746181599999545,9.492304899991723,y,5.74314200002118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,9.492362399992999,9.507060200005071,14.525606799987145,y,5.008381899999222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,14.52566630000365,16.54029469998204,18.540147599997,22.539847200008808,24.539832999987993,28.539982099988265,30.540086399996653,34.54003740000189,36.539777300000424,40.53964080000878,42.53968909999821,44.524214600009145,"['right', 'left', 'left', 'right', 'left']","[8.775945599976694, 12.988778699975228, 14.653692499996396, 20.000163399992744, 25.147054899978684]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,59.552555400005076,61.555979099997785,63.55589570000302,67.55579320000834,69.55562909998116,73.55558549999841,75.55572440000833,79.55561039998429,81.55570840000291,85.55549639998935,87.55560729998979,89.53997789998539,"['right', 'right', 'left', 'left', 'right', 'left', 'space']","[3.4196189000213053, 7.821753099997295, 12.305754400003934, 16.15678150000167, 18.103847100021085, 22.491787400009343, 29.51486580001074]","[None, None, None, None, None, None, None]",44.54672280000523,59.55253149999771,7.0,3.87406960001681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55769019998843,104.54893220000667,8.0,5.112615399993956,104.54897730000084,106.55528509998112,108.55517639999744,112.55526739999186,114.55531689999043,118.55500930000562,120.55518779999693,224.53770839999197,"['right', 'space', 'left', 'right', 'left', 'right', 'space', 'right', 'right', 'left', 'left', 'right', 'right', 'right', 'right', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'right', 'right', 'left', 'left', 'left', 'left', 'right', 'right', 'right', 'left', 'left', 'right', 'right', 'left', 'left']","[2.171745200001169, 6.380269399989629, 9.693657600000734, 14.566848599992227, 18.54938339997898, 25.08324760000687, 29.17708809999749, 31.109815999981947, 33.61695579998195, 36.732174799981294, 38.58600829998613, 42.68693090000306, 46.820907399989665, 49.33192699999199, 50.00363799999468, 54.21562139998423, 55.905820499989204, 60.39977379998891, 62.023402999999234, 67.91080469998997, 68.2287590999913, 74.59871669998392, 79.4813792000059, 80.05520859998069, 84.86250990000553, 85.24542930000462, 86.35414049998508, 90.11144149999018, 92.50055319999228, 93.00242380000418, 97.37230089999503, 103.78309499999159, 104.27699300000677, 110.10627920000115, 111.43962140000076, 114.99735979997786, 116.09716939998907]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.55628109999816,239.56147610000335,8.0,4.1826049000083,,,,,,,,,,,,239.5615193999838,359.5522678999987,"['right', 'left', 'right', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'left', 'space', 'space', 'space', 'left', 'right', 'right', 'right', 'left', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'right', 'right']","[4.117277699988335, 5.974072100012563, 8.23834340000758, 8.592505800013896, 13.943589900009101, 19.98466010001721, 21.63967179998872, 24.70173010000144, 27.515093199996045, 31.443071299989242, 32.15544229999068, 36.49322000000393, 38.045936800015625, 38.6964985000086, 43.37936389999231, 44.175752600014675, 48.19763239999884, 48.5749894999899, 50.34884280001279, 57.423770699999295, 60.497864900011336, 63.3685497000115, 68.5933018999931, 74.14120390001335, 80.21775089998846, 85.10220019999542, 86.23838560000877, 92.57494399999268, 98.44434190000175, 104.77841820000322, 110.94173190000583, 116.17112149999593, 117.44219000000157]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.56736079999246,374.56407580000814,8.0,3.3720544999814592,,,,,,,,,,,,,,,,,374.56411949999165,494.5502909999923,"['left', 'right', 'left', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'right', 'space', 'right', 'right', 'left', 'left', 'right', 'right', 'right', 'right', 'left', 'right', 'right', 'left', 'space', 'space']","[2.1133853000064846, 8.375112400011858, 14.000055000011344, 19.06079459999455, 20.20225699999719, 26.358637600002112, 32.26884420000715, 38.812246999994386, 44.33865630000946, 45.271577900013654, 50.19674830001895, 58.09258789999876, 62.16438780000317, 62.99878080000053, 68.05073190000257, 70.05593750000116, 74.1820613000018, 76.96658410000964, 80.76369990000967, 86.27174630001537, 93.64694430000964, 100.26344310000422, 105.26004900000407, 110.2366297999979, 116.00452859999496, 116.9187563000014]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.9080486999883,509.9147599999851,8.0,1.9186252999934368,,,,,,,,,,,,,,,,,,,,,,509.9148021999863,629.9144749999978,"['right', 'right', 'right', 'right', 'right', 'right', 'space', 'right', 'left', 'left', 'right', 'right', 'right', 'right', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'left', 'left']","[2.002436699985992, 3.7532248999923468, 8.577388599980623, 9.531463899998926, 15.781488399981754, 20.051640599995153, 26.16667909998796, 32.08340329999919, 38.02933859999757, 38.576614199992036, 44.58215509998263, 50.34939079999458, 56.50189069999033, 62.025722999998834, 62.99008610000601, 68.3852183999843, 69.17206630000146, 75.99810329999309, 81.30598360000295, 87.27149379998446, 92.11083849999704, 93.88763459998881, 98.05724309998914, 98.89360650000162, 104.84017149999272, 110.82510399998864, 116.04328290000558, 116.47804799998994, 118.48057899999549]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9366709000024,644.931635099987,7.0,3.7730861000018194,,,,,,,,,,,,,,,,,,,,,,,,,,,644.931677799992,764.9288082999992,"['right', 'right', 'left', 'left', 'left', 'left', 'right', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'left', 'right', 'right', 'right', 'left', 'left', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right']","[3.066817800019635, 9.283894799998961, 14.426291700016009, 19.90795690001687, 20.297992100007832, 26.49110529999598, 32.1140828000207, 32.79892760000075, 39.31536190002225, 45.25116610000259, 50.43005290001747, 55.83862630001386, 57.08095610002056, 61.18349940000917, 61.901447900017956, 68.18935970001621, 68.58379640002386, 70.36457910001627, 74.61149270000169, 74.98381790000712, 80.2283710000047, 81.18483800001559, 86.68140400000266, 92.31954789999872, 97.98706189999939, 104.51936070001102, 110.07961899999646, 116.35728680001921]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,D04,001,2024-04-10_16h17.27.882,final_final_task,2023.2.2,59.98372041652111,2024-04-10 16h17.52.543927 +0530,
