ID,Confidence,Confidence rt,Trial,Trial response,Trial rt
D13,259.2273835,259.2273835,T1,"['left', 'left', 'left', 'right', 'left', 'left', 'space', 'left', 'left', 'left', 'space', 'space', 'right', 'left', 'right', 'right', 'left', 'space', 'left', 'right']","[4.4386745000010706, 8.824413100002857, 14.110406200001307, 20.210611600003176, 26.072240800000145, 32.04279810000298, 38.46513520000008, 43.95949830000245, 50.06085549999989, 56.02003810000315, 62.59139510000023, 68.36065380000218, 74.1371532000012, 80.07312390000152, 86.02368270000079, 92.92802330000268, 98.07752520000213, 105.15101440000217, 110.0301595000019, 116.21154030000253]"
D13,394.2126898,394.2126898,T2,"['left', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'right', 'right', 'space', 'left', 'space', 'left', 'left', 'right', 'left', 'right', 'right', 'left']","[2.2061783999997715, 8.078205000001617, 14.161713800000143, 20.029670299998543, 26.152323400001478, 32.35966009999902, 38.39001139999891, 44.18378419999863, 50.45837989999927, 56.05931960000089, 63.55509520000123, 68.66585359999954, 75.8401120999988, 80.58861859999888, 86.13227189999816, 92.06034100000034, 98.15004960000078, 105.26386560000174, 110.25659420000011, 116.08438179999939]"
D13,529.20638,529.20638,T3,"['left', 'left', 'right', 'space', 'left', 'right', 'right', 'left', 'left', 'left', 'space', 'left', 'left', 'left', 'left', 'left', 'right', 'left', 'left', 'right', 'right']","[2.5489706000007573, 8.10806379999849, 14.054437999999209, 21.531982900000003, 26.190389100000175, 32.02319449999777, 38.11913139999888, 44.15973469999881, 48.838475599997764, 50.3103188999994, 57.597272499999235, 62.23101949999909, 69.06714439999996, 74.28140759999951, 80.14215509999849, 86.99685559999853, 92.65661429999818, 98.60750170000028, 105.3200254000003, 110.43074100000013, 116.89730710000003]"
D13,664.2081288,664.2081288,T4,"['left', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'right']","[2.6488940000017465, 8.103287600002659, 14.239827200002765, 20.193286000001535, 26.199763700002222, 32.32369550000294, 38.11796620000314, 44.35439670000051, 50.366682600000786, 56.15550910000093, 62.169929700001376, 68.30638520000139, 73.63212730000305, 74.6432812000021, 81.27119740000126, 86.13968130000285, 92.20580870000049, 99.36813460000121, 105.28551420000076, 110.18467620000229, 117.3083895000018]"
D13,799.0434638,799.0434638,T5,"['space', 'left', 'right', 'right', 'left', 'left', 'right', 'right', 'left', 'right', 'left', 'space', 'left', 'left', 'left', 'right', 'left', 'right', 'left']","[9.82055770000079, 14.092000099997676, 20.3529841999989, 27.104696800000966, 32.09425750000082, 39.1181977999986, 44.27860470000087, 51.136807599999884, 56.30982089999816, 62.15004340000087, 68.10855710000033, 75.17715719999978, 80.31429310000021, 86.33102510000026, 92.99834239999836, 98.13584919999994, 104.24577710000085, 110.2255155999992, 116.630774199999]"
D13,979.206524,979.206524,T6,"['left', 'left', 'left', 'left', 'right', 'space', 'left', 'right', 'right', 'right', 'left', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left']","[3.4115233999982593, 8.196872299999086, 15.989426999996795, 20.183025599999382, 26.11568989999796, 33.771216999997705, 38.171872099999746, 44.10245799999757, 50.17735639999955, 56.116468899999745, 62.15823610000007, 68.22760809999818, 74.14344960000017, 80.15070209999976, 86.27703829999882, 92.8758815000001, 98.14274969999678, 104.21779669999887, 110.78275500000018, 116.14109839999946]"
D13,1114.233278,1114.233278,T7,"['space', 'right', 'left', 'left', 'left', 'left', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'left', 'right']","[3.962360900000931, 8.397013100002368, 14.130830000001879, 20.76056840000092, 26.24499940000169, 32.47338120000131, 38.110540200003015, 44.23667200000273, 50.15438890000223, 56.25053880000269, 62.18049720000272, 68.54712730000028, 74.31776830000308, 81.11129290000099, 87.91902050000135, 92.37185030000182, 98.47293250000075, 105.23554960000183, 110.39988440000161, 116.66808630000014]"
D13,1249.235873,1249.235873,T8,"['left', 'space', 'left', 'left', 'right', 'left', 'left', 'space', 'space', 'left', 'right', 'left', 'right', 'left', 'left', 'left', 'left', 'left', 'left', 'space', 'left', 'left']","[4.323415099999693, 9.916196000001946, 14.077112999999372, 20.233508500001335, 27.750761800001783, 33.85493499999939, 38.43933520000064, 44.44824739999967, 50.99800510000205, 56.22734560000026, 62.238731699999335, 68.71870750000016, 68.78044950000185, 69.47060930000225, 74.14728660000037, 81.26719299999968, 86.10549180000089, 92.17354500000147, 98.6902633000027, 105.32662660000278, 110.12952779999978, 116.84821700000248]"
D13,1384.296154,1384.296154,T9,"['left', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'space', 'right', 'right', 'left', 'left', 'left', 'left', 'left', 'right', 'left', 'left', 'left']","[3.5558172999990347, 9.544257699999434, 14.098211900000024, 20.077225400000316, 20.261521600001288, 20.99443610000162, 25.63568419999865, 33.429781800001365, 39.52565870000035, 45.90028009999878, 51.64051490000202, 56.14550760000202, 63.360416800001985, 68.4148767000006, 74.65100320000056, 80.18042730000161, 87.05449030000091, 93.18807630000083, 98.27980939999907, 104.4806639999988, 111.11556520000158, 116.53004140000121]"
D13,1519.102683,1519.102683,T10,"['left', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'space', 'left']","[3.197940000001836, 8.125097600001027, 14.606932900001993, 21.377981600002386, 26.093925299999682, 33.90816330000234, 38.540670900001714, 44.080660600000556, 50.12571840000237, 56.35639710000032, 62.253364899999724, 68.30019850000099, 74.33103760000085, 81.1185043000005, 86.96285680000074, 93.9674339000012, 98.05462930000067, 104.52858540000307, 111.359782800002, 116.2059975000011]"
