ID,Confidence,Confidence rt,Trial,Trial response,Trial rt
D19,10,6.5958967,T1,"['space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'space', 'right', 'right', 'left', 'space', 'space', 'left', 'space', 'left', 'space']","[4.295313700000406, 8.913973200000328, 14.161276599999837, 20.629742000000988, 26.38666269999885, 32.599878900000476, 39.22847489999913, 44.5825431000012, 50.86631439999837, 56.472987099998136, 62.35899300000165, 68.84040079999977, 75.90091129999928, 81.20825649999824, 88.02112100000159, 92.57430540000132, 98.83358389999921, 105.38247430000047, 110.64388569999937, 117.87224269999933]"
D19,10,5.1642672,T2,"['space', 'left', 'space', 'left', 'space', 'right', 'space', 'space', 'space', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'space', 'space', 'right', 'left']","[3.8984037000009266, 8.516292799999064, 15.732987600000342, 21.1201484000012, 27.358172500000364, 32.392753600001015, 38.909052599999995, 46.14990889999899, 51.79534179999973, 56.48129440000048, 62.2983619000006, 68.48670270000002, 76.05530210000143, 80.41507310000088, 88.21141770000031, 93.76852750000035, 99.79054330000145, 106.81751830000212, 110.77339620000203, 118.43455580000227]"
D19,10,6.6068975,T3,"['right', 'left', 'right', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'space', 'right', 'right', 'left', 'right', 'right', 'left', 'space', 'right', 'right']","[4.140131200001633, 9.343071000002965, 14.330662700001994, 21.39021370000046, 26.901609800002916, 32.64638600000035, 39.26009370000247, 45.30732540000099, 52.894122400000924, 56.502493399999366, 63.487102900002355, 68.36423579999973, 75.08023099999991, 81.47634780000226, 87.14561570000296, 93.82126050000079, 99.05422910000198, 104.3989044000009, 109.25928230000136, 118.19453280000016]"
D19,10,2.7289588,T4,"['right', 'space', 'space', 'left', 'right', 'left', 'right', 'right', 'space', 'space', 'space', 'right', 'space', 'right', 'right', 'right', 'space', 'right', 'left', 'right']","[3.395592699998815, 10.394128699997964, 15.213322899999184, 21.81749569999738, 26.40835629999856, 32.06678319999992, 38.63249879999785, 44.679714899997634, 51.81156199999896, 58.1494255999969, 62.73775779999778, 67.6436115999968, 75.45860439999888, 80.59865899999932, 86.79384159999972, 93.43399719999798, 99.7988105000004, 105.98088469999857, 110.6136110999978, 116.78680909999821]"
D19,10,2.4507465,T5,"['right', 'right', 'space', 'right', 'right', 'space', 'right', 'right', 'right', 'space', 'right', 'space', 'right', 'right', 'space', 'space', 'right', 'right', 'right', 'space']","[4.4272916999980225, 9.33317139999781, 15.039809300000343, 20.87043039999844, 26.524405899999692, 33.316795299997466, 38.40436319999935, 44.959179499997845, 50.67947439999989, 57.07431069999802, 64.35591869999917, 69.31755259999773, 74.51007949999985, 80.88164699999834, 86.83702459999768, 92.8925879999988, 99.942757599998, 105.21554699999979, 110.56187130000035, 116.96266689999902]"
D19,10,2.7285218,T6,"['right', 'space', 'right', 'space', 'right', 'right', 'space', 'right', 'right', 'right', 'right', 'space', 'space', 'right', 'space', 'space', 'right', 'space', 'right', 'space']","[3.4872446000008495, 9.101995100001659, 14.660875500001566, 21.032207899999776, 25.0811543000018, 32.3338193999989, 38.41113640000185, 44.62177800000063, 51.761698800000886, 58.140032899998914, 63.02747180000006, 68.55938610000157, 74.60965529999885, 81.1390973000016, 86.5784750999992, 92.51465820000158, 98.4887020999995, 104.78033480000158, 111.18069789999936, 116.62436389999857]"
D19,None,None,T7,"['right', 'right', 'space', 'right', 'right', 'space', 'right', 'space', 'space', 'space', 'right', 'right', 'space', 'right', 'right', 'space', 'right', 'space', 'space', 'right']","[4.385324800001399, 9.655661400000099, 14.765446299999894, 21.639849700000923, 26.81449269999939, 32.69098260000101, 39.264832200002274, 45.03030310000031, 50.82706700000199, 57.20918620000157, 63.54720770000131, 69.29704370000036, 75.37456400000156, 80.74122250000073, 86.9079754000013, 93.18201229999977, 98.91539339999872, 105.97243510000044, 111.10635700000057, 116.79421290000028]"
D19,10,6.4407624,T8,"['right', 'right', 'space', 'space', 'right', 'space', 'space', 'right', 'right', 'left', 'space', 'left', 'space', 'right', 'right', 'space', 'right', 'right', 'space', 'space']","[4.391147499998624, 9.6141549999993, 14.716838499996811, 21.43184359999941, 26.732258799998817, 33.014587999998184, 40.350045999999566, 44.466186499998, 50.520436699996935, 57.3010043999966, 63.2587386999985, 68.57181239999773, 74.86162359999798, 81.95751689999815, 86.71516679999695, 93.02210569999806, 99.08605709999756, 105.65856579999672, 111.47679259999859, 117.6906229999986]"
D19,10,2.2692337,T9,"['space', 'right', 'right', 'right', 'space', 'right', 'space', 'right', 'right', 'right', 'right', 'space', 'right', 'space', 'space', 'right', 'right', 'space', 'space']","[5.53829400000177, 8.498074300001463, 14.30719339999996, 20.470094600001175, 27.150003300001117, 32.63157589999901, 39.10847450000074, 44.989424399998825, 50.85294620000059, 57.066444500000216, 62.87971489999836, 69.60621270000047, 74.64619609999863, 81.05476790000102, 86.72131459999946, 92.67171959999905, 99.79060979999849, 105.89766779999991, 116.60099139999875]"
D19,None,None,T10,"['space', 'right', 'right', 'space', 'space', 'right', 'space', 'space', 'space', 'right', 'space', 'right', 'space', 'right', 'right', 'right', 'left', 'right', 'right', 'space']","[4.71071860000302, 8.718883500001539, 15.675798600001144, 20.99681960000089, 26.696460400002252, 32.46107050000137, 38.46759740000198, 44.36292140000296, 51.24428390000321, 57.9241170000023, 63.14873060000173, 68.27592520000326, 75.07700269999987, 81.10880910000196, 87.89124380000067, 93.14590440000029, 100.1845874999999, 104.97550650000267, 112.13254200000301, 117.52180770000268]"
