thisRow.t,notes,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_text.started,text_14.started,key_resp_18.started,trial_text.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,start.started,text_15.started,key_resp_19.started,start.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,catch1.started,sound_14.started,key_resp_20.started,ct1_2.started,ct1_2.stopped,ct2_2.started,ct2_2.stopped,ct3_2.started,ct3_2.stopped,ct4_2.started,ct4_2.stopped,ct5_2.started,ct5_2.stopped,key_resp_20.stopped,catch1.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,c1.started,slider_1.started,text_4.started,slider_1.stopped,text_4.stopped,c1.stopped,slider_1.response,slider_1.rt,trial1.started,sound_18.started,key_resp_43.started,target_11.started,target_11.stopped,target2_11.started,target2_11.stopped,target3_11.started,target3_11.stopped,key_resp_43.stopped,trial1.stopped,key_resp_43.keys,key_resp_43.rt,key_resp_43.duration,trial2.started,sound_19.started,key_resp.started,target.started,target.stopped,target2.started,target2.stopped,target3.started,target3.stopped,key_resp.stopped,trial2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial3.started,sound_20.started,key_resp_44.started,target_12.started,target_12.stopped,target2_12.started,target2_12.stopped,target3_12.started,target3_12.stopped,key_resp_44.stopped,trial3.stopped,key_resp_44.keys,key_resp_44.rt,key_resp_44.duration,trial4.started,sound_21.started,key_resp_45.started,target_13.started,target_13.stopped,target2_13.started,target2_13.stopped,target3_13.started,target3_13.stopped,key_resp_45.stopped,trial4.stopped,key_resp_45.keys,key_resp_45.rt,key_resp_45.duration,trial5.started,sound_23.started,key_resp_47.started,target_15.started,target_15.stopped,target2_15.started,target2_15.stopped,target3_15.started,target3_15.stopped,key_resp_47.stopped,trial5.stopped,key_resp_47.keys,key_resp_47.rt,key_resp_47.duration,trial6.started,sound_22.started,key_resp_46.started,target_14.started,target_14.stopped,target2_14.started,target2_14.stopped,target3_14.started,target3_14.stopped,key_resp_46.stopped,trial6.stopped,key_resp_46.keys,key_resp_46.rt,key_resp_46.duration,trial7.started,sound_24.started,key_resp_48.started,target_16.started,target_16.stopped,target2_16.started,target2_16.stopped,target3_16.started,target3_16.stopped,key_resp_48.stopped,trial7.stopped,key_resp_48.keys,key_resp_48.rt,key_resp_48.duration,trial8.started,sound_25.started,key_resp_49.started,target_17.started,target_17.stopped,target2_17.started,target2_17.stopped,target3_17.started,target3_17.stopped,key_resp_49.stopped,trial8.stopped,key_resp_49.keys,key_resp_49.rt,key_resp_49.duration,trial9.started,sound_26.started,key_resp_50.started,target_18.started,target_18.stopped,target2_18.started,target2_18.stopped,target3_18.started,target3_18.stopped,key_resp_50.stopped,trial9.stopped,key_resp_50.keys,key_resp_50.rt,key_resp_50.duration,trial10.started,sound_27.started,key_resp_51.started,target_19.started,target_19.stopped,target2_19.started,target2_19.stopped,target3_19.started,target3_19.stopped,key_resp_51.stopped,trial10.stopped,key_resp_51.keys,key_resp_51.rt,key_resp_51.duration,end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004672600000048988,1.5265766999982588,['y'],[1.5091311000032874],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,1.5266741000014008,1.5422016999982588,1.5422016999982588,15.341280199998437,y,13.79230699999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,15.34132260000115,15.357491899998422,15.357491899998422,42.27317369999946,y,26.900088399997912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,42.27322229999845,42.33863919999785,42.341944499999954,44.288988500000414,46.288347599998815,50.28819880000083,52.288024000001315,56.2712391999994,58.287668799999665,62.28756190000058,64.28872330000013,68.29312840000057,70.2872153999997,72.33420520000072,72.27107690000048,"['space', 'left', 'right', 'right', 'left', 'right']","[4.889551100000972, 9.797353599999042, 12.058103300001676, 14.514290700000856, 20.341042299998662, 27.130194199999096]","[None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,87.28087389999928,87.35882744999799,87.34730520000085,89.2858555999992,91.28606740000032,95.28560939999807,97.28542609999931,101.28530630000023,103.28571160000138,107.28473989999839,109.28450030000022,113.28459170000133,115.28405009999915,117.30830330000026,117.26907550000033,"['left', 'left', 'right', 'left', 'right']","[4.05355320000308, 9.93354829999953, 15.750046799999836, 20.86741070000062, 26.523534899999504]","[None, None, None, None, None]",72.28855100000146,72.33420520000072,72.33420520000072,87.34730520000085,87.34730520000085,87.28084909999961,9.0,11.11162189999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.27890470000057,117.30830330000026,117.30830330000026,132.5545732999999,132.5545732999999,132.2698660999995,10.0,3.2370211000015843,132.26989419999882,132.5638255999991,132.5545732999999,134.2834640000001,136.2831131999992,140.28308689999903,142.28279119999934,146.2825183999994,148.28297459999885,252.31865900000048,252.26162810000096,"['space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'left', 'space', 'right', 'right', 'left', 'space', 'space', 'left', 'space', 'left', 'space']","[4.295313700000406, 8.913973200000328, 14.161276599999837, 20.629742000000988, 26.38666269999885, 32.599878900000476, 39.22847489999913, 44.5825431000012, 50.86631439999837, 56.472987099998136, 62.35899300000165, 68.84040079999977, 75.90091129999928, 81.20825649999824, 88.02112100000159, 92.57430540000132, 98.83358389999921, 105.38247430000047, 110.64388569999937, 117.87224269999933]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.27850469999976,252.31865900000048,252.31865900000048,267.60338240000056,267.60338240000056,267.28311329999997,10.0,6.595896700000594,,,,,,,,,,,,,,,267.2831393000015,267.60991419999846,267.60338240000056,269.29210349999994,271.29256330000135,275.2922393000008,277.29171230000065,281.2918677000016,283.29163100000005,387.3180109999994,387.27008999999816,"['space', 'left', 'space', 'left', 'space', 'right', 'space', 'space', 'space', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'space', 'space', 'right', 'left']","[3.8984037000009266, 8.516292799999064, 15.732987600000342, 21.1201484000012, 27.358172500000364, 32.392753600001015, 38.909052599999995, 46.14990889999899, 51.79534179999973, 56.48129440000048, 62.2983619000006, 68.48670270000002, 76.05530210000143, 80.41507310000088, 88.21141770000031, 93.76852750000035, 99.79054330000145, 106.81751830000212, 110.77339620000203, 118.43455580000227]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.2894191999985,387.3180109999994,387.3180109999994,402.6114688999987,402.6114688999987,402.2824345000008,10.0,5.164267200001632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.2824589999982,402.6100807999974,402.6114688999987,404.28489179999815,406.28426449999824,410.2846759999993,412.28461679999964,416.28431609999825,418.2840311,522.3280973000001,522.2793778999985,"['right', 'left', 'right', 'right', 'left', 'right', 'right', 'left', 'left', 'right', 'space', 'right', 'right', 'left', 'right', 'right', 'left', 'space', 'right', 'right']","[4.140131200001633, 9.343071000002965, 14.330662700001994, 21.39021370000046, 26.901609800002916, 32.64638600000035, 39.26009370000247, 45.30732540000099, 52.894122400000924, 56.502493399999366, 63.487102900002355, 68.36423579999973, 75.08023099999991, 81.47634780000226, 87.14561570000296, 93.82126050000079, 99.05422910000198, 104.3989044000009, 109.25928230000136, 118.19453280000016]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2990587999993,522.3280973000001,522.3280973000001,537.6193147999984,537.6193147999984,537.2888592999989,10.0,6.606897500001651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.2888844000008,537.6326122499992,537.6193147999984,539.2936665999987,541.2937845999986,545.2933892000001,547.2930697000011,551.2932538999994,553.2927662000002,657.3360601999993,657.2923441999992,"['right', 'space', 'space', 'left', 'right', 'left', 'right', 'right', 'space', 'space', 'space', 'right', 'space', 'right', 'right', 'right', 'space', 'right', 'left', 'right']","[3.395592699998815, 10.394128699997964, 15.213322899999184, 21.81749569999738, 26.40835629999856, 32.06678319999992, 38.63249879999785, 44.679714899997634, 51.81156199999896, 58.1494255999969, 62.73775779999778, 67.6436115999968, 75.45860439999888, 80.59865899999932, 86.79384159999972, 93.43399719999798, 99.7988105000004, 105.98088469999857, 110.6136110999978, 116.78680909999821]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3099656000013,657.3360601999993,657.3360601999993,672.6435756999999,672.6435756999999,672.3023904000001,10.0,2.7289587999985088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3024301000005,672.6460584499979,672.6435756999999,674.3028249999988,676.3028635999981,680.3024299999997,682.3020426000003,686.3022434999984,688.3016365000003,792.3383896000014,792.2973348000014,"['right', 'right', 'space', 'right', 'right', 'space', 'right', 'right', 'right', 'space', 'right', 'space', 'right', 'right', 'space', 'space', 'right', 'right', 'right', 'space']","[4.4272916999980225, 9.33317139999781, 15.039809300000343, 20.87043039999844, 26.524405899999692, 33.316795299997466, 38.40436319999935, 44.959179499997845, 50.67947439999989, 57.07431069999802, 64.35591869999917, 69.31755259999773, 74.51007949999985, 80.88164699999834, 86.83702459999768, 92.8925879999988, 99.942757599998, 105.21554699999979, 110.56187130000035, 116.96266689999902]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D19,001,2024-04-10_21h05.29.426,final_final_task,2023.2.3,60.02966666222281,2024-04-10 21h07.29.526479 +0530,
